"1splitHere46","7305830splitHere46","static class GivenClass {<newline46mondego><newline46mondego>    private String name;<newline46mondego>    private String location;<newline46mondego>    private Integer age;<newline46mondego><newline46mondego>    public GivenClass(String name, String location, Integer age) {<newline46mondego>        this.name = name;<newline46mondego>        this.location = location;<newline46mondego>        this.age = age;<newline46mondego>    }<newline46mondego><newline46mondego>    public GivenClass(Map<String, Object> data) throws Exception {<newline46mondego>        for (Field f : GivenClass.class.getDeclaredFields())<newline46mondego>            f.set(this, data.get(f.getName()));<newline46mondego>    }<newline46mondego><newline46mondego>    public Map<String, Object> serialize() throws Exception {<newline46mondego>        Map<String, Object> fields = new HashMap<String, Object>();<newline46mondego>        for (Field f : GivenClass.class.getDeclaredFields()) <newline46mondego>            fields.put(f.getName(), f.get(this));<newline46mondego>        return fields;<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public String toString() {<newline46mondego>        return <doubleQuotes46>age=<doubleQuotes46> + age + <doubleQuotes46>, location=<doubleQuotes46> + location + <doubleQuotes46>, name=<doubleQuotes46> + name;<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"2splitHere46","7305830splitHere46","public static void main(String[] args) throws Exception {<newline46mondego><newline46mondego>    GivenClass o1 = new GivenClass(<doubleQuotes46>Mike<doubleQuotes46>, <doubleQuotes46>London<doubleQuotes46>, 28);<newline46mondego><newline46mondego>    Map<String, Object> serialized = o1.serialize();<newline46mondego><newline46mondego>    GivenClass o2 = new GivenClass(serialized);<newline46mondego>    System.out.println(o2.toString());<newline46mondego>}<newline46mondego>"
"3splitHere46","7305830splitHere46","age=28, location=London, name=Mike<newline46mondego>"
"4splitHere46","7305914splitHere46","update((Class) MyEntity.class, myEntityManager);<newline46mondego>"
"5splitHere46","7305914splitHere46","class BaseEntityManager<E> {<newline46mondego>    private final Class<E> typeManaged;<newline46mondego>    public Class<E> typeManaged() { return typeManaged; }<newline46mondego>}<newline46mondego><newline46mondego>// remove duplicate class parameter<newline46mondego>public <ENT extends BaseEntity> void update (BaseEntityManager<ENT> entityManager)<newline46mondego>"
"6splitHere46","7305914splitHere46","typeManaged()"
"7splitHere46","7305914splitHere46","MyEntityManager extends BaseEntityManager<ParentEntity><newline46mondego>"
"8splitHere46","7305914splitHere46","MyEntityManager extends BaseEntityManager<MyEntity><newline46mondego>"
"9splitHere46","7305941splitHere46","private Map<List<K>, V> multiMap= new HashMap<List<K>,V>();<newline46mondego>"
"10splitHere46","7305941splitHere46","HashMap<List>"
"11splitHere46","7305941splitHere46","HashMap<ArrayList>"
"12splitHere46","7305941splitHere46","List"
"13splitHere46","7305941splitHere46","ArrayList"
"14splitHere46","7306113splitHere46","private void setLocale(String localeCode){<newline46mondego>    Locale locale = new Locale(localeCode);<newline46mondego>    Locale.setDefault(locale);<newline46mondego>    Configuration config = new Configuration();<newline46mondego>    config.locale = locale;<newline46mondego>    getBaseContext().getResources().updateConfiguration(config, getBaseContext().getResources().getDisplayMetrics());<newline46mondego>}<newline46mondego>"
"15splitHere46","7306113splitHere46","android:configChanges=<doubleQuotes46>locale<doubleQuotes46><newline46mondego>"
"16splitHere46","7306113splitHere46","@Override<newline46mondego>public void onItemSelected(AdapterView<?> arg0, View v, int position, long arg3) {<newline46mondego>    Log.v(<doubleQuotes46>Value<doubleQuotes46>, <doubleQuotes46>Language Value: <doubleQuotes46> + position);<newline46mondego>    if(position == 0){<newline46mondego>         setLocale(<doubleQuotes46>en<doubleQuotes46>);<newline46mondego>    }<newline46mondego>    else{<newline46mondego>         setLocale(<doubleQuotes46>fr<doubleQuotes46>);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"17splitHere46","7306229splitHere46","Locatio"
"18splitHere46","7306229splitHere46","private Point location;"
"19splitHere46","7306229splitHere46","getLocation"
"20splitHere46","7306229splitHere46","JComponent"
"21splitHere46","7306229splitHere46","invokeLater();"
"22splitHere46","7306229splitHere46","public void showWindow() {   <newline46mondego>    window.setVisible(false);<newline46mondego>    location = myTextField.getLocationOnScreen();<newline46mondego>    int x = location.x;<newline46mondego>    int y = location.y;<newline46mondego>    window.setLocation(x - 20, y - 20);<newline46mondego>    Runnable doRun = new Runnable() {<newline46mondego><newline46mondego>         @Override<newline46mondego>         public void run() {<newline46mondego>             window.setVisible(true);<newline46mondego>         }<newline46mondego>    };<newline46mondego>    SwingUtilities.invokeLater(doRun);<newline46mondego> }<newline46mondego>"
"23splitHere46","7306418splitHere46","GET"
"24splitHere46","7306521splitHere46","Rule #5 (Soft Line Breaks): The Quoted-Printable encoding REQUIRES<newline46mondego>      that encoded lines be no more than 76 characters long. If longer<newline46mondego>      lines are to be encoded with the Quoted-Printable encoding, 'soft'<newline46mondego>      line breaks must be used. An equal sign as the last character on a<newline46mondego>      encoded line indicates such a non-significant ('soft') line break<newline46mondego>      in the encoded text. Thus if the <doubleQuotes46>raw<doubleQuotes46> form of the line is a<newline46mondego>      single unencoded line that says:<newline46mondego><newline46mondego>          Now's the time for all folk to come to the aid of<newline46mondego>          their country.<newline46mondego><newline46mondego>      This can be represented, in the Quoted-Printable encoding, as<newline46mondego><newline46mondego>          Now's the time =<newline46mondego>          for all folk to come=<newline46mondego>           to the aid of their country.<newline46mondego><newline46mondego>      This provides a mechanism with which long lines are encoded in<newline46mondego>      such a way as to be restored by the user agent.  The 76 character<newline46mondego>      limit does not count the trailing CRLF, but counts all other<newline46mondego>      characters, including any equal signs.<newline46mondego>"
"25splitHere46","7306521splitHere46","private static final String CRLF = <doubleQuotes46>\r\n<doubleQuotes46>;<newline46mondego>private static final String S = <doubleQuotes46>If you believe that truth=3Dbeauty, then surely=20=<doubleQuotes46> + CRLF + <doubleQuotes46>mathematics is the most beautiful branch of philosophy.<doubleQuotes46>;<newline46mondego>"
"26splitHere46","7306561splitHere46","final JList list = new JList(model) {<newline46mondego><newline46mondego>        /** <newline46mondego>         * @inherited <p><newline46mondego>         */<newline46mondego>        @Override<newline46mondego>        public boolean getScrollableTracksViewportWidth() {<newline46mondego>            return true;<newline46mondego>        }<newline46mondego><newline46mondego><newline46mondego>    };<newline46mondego>    list.setCellRenderer(new MyCellRenderer());<newline46mondego><newline46mondego>    ComponentListener l = new ComponentAdapter() {<newline46mondego><newline46mondego>        @Override<newline46mondego>        public void componentResized(ComponentEvent e) {<newline46mondego>            // next line possible if list is of type JXList<newline46mondego>            // list.invalidateCellSizeCache();<newline46mondego>            // for core: force cache invalidation by temporarily setting fixed height<newline46mondego>            list.setFixedCellHeight(10);<newline46mondego>            list.setFixedCellHeight(-1);<newline46mondego>        }<newline46mondego><newline46mondego>    };<newline46mondego><newline46mondego>    list.addComponentListener(l);<newline46mondego>    add(new JScrollPane(list));<newline46mondego>"
"27splitHere46","7306561splitHere46","public class MyCellRenderer implements ListCellRenderer {<newline46mondego><newline46mondego>    private JPanel p;<newline46mondego>    private JPanel iconPanel;<newline46mondego>    private JLabel l;<newline46mondego>    private JTextArea ta;<newline46mondego><newline46mondego>    public MyCellRenderer() {<newline46mondego>        p = new JPanel();<newline46mondego>        p.setLayout(new BorderLayout());<newline46mondego><newline46mondego>        // icon<newline46mondego>        iconPanel = new JPanel(new BorderLayout());<newline46mondego>        l = new JLabel(<doubleQuotes46>icon<doubleQuotes46>); // <-- this will be an icon instead of a<newline46mondego>                                // text<newline46mondego>        iconPanel.add(l, BorderLayout.NORTH);<newline46mondego>        p.add(iconPanel, BorderLayout.WEST);<newline46mondego><newline46mondego>        // text<newline46mondego>        ta = new JTextArea();<newline46mondego>        ta.setLineWrap(true);<newline46mondego>        ta.setWrapStyleWord(true);<newline46mondego>        p.add(ta, BorderLayout.CENTER);<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public Component getListCellRendererComponent(final JList list,<newline46mondego>            final Object value, final int index, final boolean isSelected,<newline46mondego>            final boolean hasFocus) {<newline46mondego><newline46mondego>        ta.setText((String) value);<newline46mondego>        int width = list.getWidth();<newline46mondego>        // this is just to lure the ta's internal sizing mechanism into action<newline46mondego>        if (width > 0)<newline46mondego>            ta.setSize(width, Short.MAX_VALUE);<newline46mondego>        return p;<newline46mondego><newline46mondego>    }<newline46mondego>}<newline46mondego>"
"28splitHere46","7306633splitHere46","or"
"29splitHere46","7306638splitHere46","View.postInvalidate()"
"30splitHere46","7306638splitHere46","invalidate()"
"31splitHere46","7306638splitHere46","Thread"
"32splitHere46","7306638splitHere46","invalidate()"
"33splitHere46","7306638splitHere46","Looper"
"34splitHere46","7306638splitHere46","Runnable"
"35splitHere46","7306638splitHere46","Runnable"
"36splitHere46","7306638splitHere46","Handler"
"37splitHere46","7306714splitHere46","Bus"
"38splitHere46","7306714splitHere46","E"
