"1splitHere46","19392425splitHere46","ArrayList<Test1>"
"2splitHere46","19392425splitHere46","List<Test1> myArr = new ArrayList<>();<newline46mondego>myArr.add(new Test2());<newline46mondego>myArr.get(0);<newline46mondego>"
"3splitHere46","19392425splitHere46","Test1 a1[] = new Test2[10];<newline46mondego>   a1[0] = new Test2();<newline46mondego>"
"4splitHere46","19392441splitHere46","public Month(String nameOfMonth)<newline46mondego>{<newline46mondego>        this.monthNumber = Enum.valueOf(MONTH, nameOfMonth).ordinal() + 1;<newline46mondego>}<newline46mondego>"
"5splitHere46","19392441splitHere46","IllegalArgumentException"
"6splitHere46","19392441splitHere46","MONTH.valueOf(str)"
"7splitHere46","19392441splitHere46","Enum.valueOf(MONTH, str)"
"8splitHere46","19392441splitHere46","Month"
"9splitHere46","19392441splitHere46","enum"
"10splitHere46","19392441splitHere46","Month.January"
"11splitHere46","19392441splitHere46","Month.values()[i-1]"
"12splitHere46","19392441splitHere46","Month.valueOf(str)"
"13splitHere46","19392441splitHere46","public enum Month {<newline46mondego>    January, February, March, April, May, June, July, August, September, October, November, December;<newline46mondego><newline46mondego>    public static Month getDefault() {<newline46mondego>        return January;<newline46mondego>    }<newline46mondego><newline46mondego>    public static Month fromNumber(int monthNumber) {<newline46mondego>        try {<newline46mondego>            return Month.values()[monthNumber-1];<newline46mondego>        } catch (ArrayIndexOutOfBoundsException e) {<newline46mondego>            return getDefault();<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    public static Month fromString(String nameOfMonth) {<newline46mondego>        try {<newline46mondego>            return valueOf(nameOfMonth);<newline46mondego>        } catch (IllegalArgumentException e) {<newline46mondego>            return getDefault();<newline46mondego>        }            <newline46mondego>    }<newline46mondego>}<newline46mondego>"
