"1splitHere46","13185853splitHere46","public class MyClass { // class<newline46mondego>    public MyClass() { // constructor<newline46mondego><newline46mondego>    }<newline46mondego>}<newline46mondego>"
"2splitHere46","13185853splitHere46","MyClass a = new MyClass(); <newline46mondego>"
"3splitHere46","13185853splitHere46","public MyClass() {<newline46mondego>}<newline46mondego>"
"4splitHere46","13185853splitHere46","public MyClass(){<newline46mondego>// do things<newline46mondego>}<newline46mondego><newline46mondego>public MyClass(String p){<newline46mondego>// do things<newline46mondego>}<newline46mondego>"
"5splitHere46","13185853splitHere46","MyClass c = new MyClass(); // use constructor 1<newline46mondego>MyClass d = new MyClass(<doubleQuotes46>value<doubleQuotes46>); // use constructor 2<newline46mondego>"
"6splitHere46","13186018splitHere46","class DataHelper{<newline46mondego>  private String name;<newline46mondego>  private int index;<newline46mondego>  // other stuff<newline46mondego>}<newline46mondego>"
"7splitHere46","13186018splitHere46","List<DataHelper>"
"8splitHere46","13186018splitHere46","Comparator"
"9splitHere46","13186018splitHere46","DataHelpers"
"10splitHere46","13186051splitHere46","Object..."
"11splitHere46","13186051splitHere46","Whitebox.invokeMethod(where, <doubleQuotes46>isEmpty<doubleQuotes46>, new Class<?>[]{Object[].class}, (Object) arr);<newline46mondego>"
"12splitHere46","13186051splitHere46","public static void main(String[] args) {<newline46mondego>    foo(new Object[] {<doubleQuotes46>1<doubleQuotes46>, <doubleQuotes46>2<doubleQuotes46>}); // prints arg = 1\narg=2<newline46mondego>    foo((Object) (new Object[] {<doubleQuotes46>1<doubleQuotes46>, <doubleQuotes46>2<doubleQuotes46>})); // prints args = [Ljava.lang.Object;@969cccc<newline46mondego>}<newline46mondego><newline46mondego>private static void foo(Object... args) {<newline46mondego>    for (Object arg : args) {<newline46mondego>        System.out.println(<doubleQuotes46>arg = <doubleQuotes46> + arg);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"13splitHere46","13186265splitHere46","Java Version"
"14splitHere46","13186363splitHere46","Animal"
"15splitHere46","13186363splitHere46","abstract"
"16splitHere46","13186363splitHere46","speak()"
"17splitHere46","13186363splitHere46","abstract"
"18splitHere46","13186363splitHere46","public class abstract Animal implements AnimalCard {<newline46mondego>    public void hide() { ... }<newline46mondego>    public void show() { ... }<newline46mondego>    public boolean equals(Object obj) { ... }<newline46mondego>"
"19splitHere46","13186363splitHere46","abstract"
"20splitHere46","13186363splitHere46","speak()"
"21splitHere46","13186363splitHere46","Animal"
"22splitHere46","13186503splitHere46",".jspf"
"23splitHere46","13186520splitHere46","newNum"
"24splitHere46","13186520splitHere46","newNum = newNum + orig%newBase;<newline46mondego>"
"25splitHere46","13186520splitHere46","newNum = orig%newBase + newNum;<newline46mondego>"
"26splitHere46","13186520splitHere46","orig%newBase > 9"
"27splitHere46","13186520splitHere46","char(55 + orig%newBase)"
"28splitHere46","13186520splitHere46","var nextValue = orig % newBase;<newline46mondego><newline46mondego>if (nextValue > 9)<newline46mondego>{<newline46mondego>    newNum = char(55 + nextValue) + newNum;<newline46mondego>}<newline46mondego>else<newline46mondego>{<newline46mondego>    newNum = nextValue + newNum;<newline46mondego>}<newline46mondego>"
"29splitHere46","13186659splitHere46","javac"
"30splitHere46","13186659splitHere46","javac -classpath"
"31splitHere46","13186659splitHere46","..."
"32splitHere46","13186659splitHere46","other options and files here ..."
"33splitHere46","13186691splitHere46","public <U extends AnotherType> SomeSuperClass<U> foo(U bar){<newline46mondego>    return new SomeSuperClass<U>(bar);<newline46mondego>}<newline46mondego>"
"34splitHere46","13186756splitHere46","int line= null; is wrong,<newline46mondego>"
"35splitHere46","13186756splitHere46","null"
"36splitHere46","13186756splitHere46","primitive variables"
"37splitHere46","13186756splitHere46","null can only be assigned to objects . remember that"
"38splitHere46","13186756splitHere46","is the default vale for"
"39splitHere46","13186756splitHere46","Integer"
"40splitHere46","13186756splitHere46","Integer line= null;//nowthis would compile<newline46mondego>"
"41splitHere46","13186756splitHere46","Integer[] array = lines.toArray(new Integer[lines.size()])<newline46mondego>"
"42splitHere46","13186756splitHere46","List<Integer> lines = new ArrayLis<Integer>();<newline46mondego>"
"43splitHere46","13186756splitHere46","for(int i=0; i<a.length;i++){<newline46mondego>    system.out.println(a[i])<newline46mondego>}<newline46mondego>"
"44splitHere46","13186801splitHere46","Calendar testDateEndOut =<newline46mondego>    new GregorianCalendar(2012, Calendar.NOVEMBER, 4, 01, 59, 59);<newline46mondego>"
"45splitHere46","13186801splitHere46","testDateEndOut"
"46splitHere46","13186801splitHere46","testDateEndOut.setTimeInMillis (testDateEndOut.getTimeInMillis() + 7199000L)"
"47splitHere46","13186801splitHere46","est.setStartRule(Calendar.MARCH, 8, -Calendar.SUNDAY, 2 * 60 * 60 * 1000);<newline46mondego>"
"48splitHere46","13186801splitHere46","java.util.SimpleTimeZone"
"49splitHere46","13186801splitHere46","setStartRule"
"50splitHere46","13186801splitHere46","startMonth"
"51splitHere46","13186801splitHere46","MARCH"
"52splitHere46","13186801splitHere46","startDay"
"53splitHere46","13186801splitHere46","8"
"54splitHere46","13186801splitHere46","startDayOfWeek"
"55splitHere46","13186801splitHere46","-SUNDAY"
"56splitHere46","13186801splitHere46","startTime"
"57splitHere46","13186801splitHere46","(Calendar.MARCH, 8, -Calendar.SUNDAY, 2 * 60 * 60 * 1000)"
"58splitHere46","13186832splitHere46","InputStream.read()"
"59splitHere46","13186832splitHere46","read()"
"60splitHere46","13186847splitHere46","authorized_roles_list"
"61splitHere46","13186847splitHere46","private List<? extends AdminRole> authorized_role_list;<newline46mondego>....<newline46mondego>public setAuthorized_role_list(List<? extends AdminRole> authorized_roles) {<newline46mondego>...<newline46mondego>}<newline46mondego>"
"62splitHere46","13186887splitHere46","JTextComponent.read(Reader, Object)"
"63splitHere46","13186887splitHere46","FileReader"
"64splitHere46","13186887splitHere46","try (FileReader reader = new FileReader(<doubleQuotes46>myfile.txt<doubleQuotes46>)) {<newline46mondego>    textArea.read(reader, null);<newline46mondego>}<newline46mondego>"
"65splitHere46","13186887splitHere46","FileReader reader = null;<newline46mondego>try {<newline46mondego>    reader = new FileReader(<doubleQuotes46>myfile.txt<doubleQuotes46>);<newline46mondego>    textArea.read(reader, null);<newline46mondego>} finally {<newline46mondego>    if (reader != null) {<newline46mondego>        reader.close();<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"66splitHere46","13186904splitHere46","if (Integer.toString(status).substring(0, 1) == <doubleQuotes46>4<doubleQuotes46> || Integer.toString(status).substring(0, 1) == <doubleQuotes46>5<doubleQuotes46>)<newline46mondego>"
"67splitHere46","13186904splitHere46","if (Integer.toString(status).substring(0, 1).equals(<doubleQuotes46>4<doubleQuotes46>) || Integer.toString(status).substring(0, 1).equals( <doubleQuotes46>5<doubleQuotes46>))<newline46mondego>"
"68splitHere46","13187003splitHere46","private DefaultMutableTreeNode v1Node;<newline46mondego>"
"69splitHere46","13187003splitHere46","this.v1Node = new DefaultMutableTreeNode(<doubleQuotes46>V1<doubleQuotes46>);<newline46mondego>"
"70splitHere46","13187003splitHere46","if (node.equals(this.v1Node))<newline46mondego>"
"71splitHere46","13187003splitHere46","javax.swing.tree.DefaultMutableTreeNode"
"72splitHere46","13187003splitHere46","DefaultMutableTreeNode"
"73splitHere46","13187059splitHere46","List<String> l = new ArrayList<>();<newline46mondego><newline46mondego>        l.add(<doubleQuotes46>0 CC<doubleQuotes46>);<newline46mondego>        l.add(<doubleQuotes46>1 BB<doubleQuotes46>);<newline46mondego>        l.add(<doubleQuotes46>2 AA<doubleQuotes46>);<newline46mondego>        l.add(<doubleQuotes46>3 AA<doubleQuotes46>);<newline46mondego><newline46mondego>    String str=<doubleQuotes46><doubleQuotes46>;<newline46mondego>    for(String s: l){<newline46mondego>        str+=s+<doubleQuotes46>,<doubleQuotes46>;<newline46mondego>    }<newline46mondego>    String[] sArr = str.split(<doubleQuotes46>,<doubleQuotes46>);<newline46mondego>    String temp=<doubleQuotes46><doubleQuotes46>;<newline46mondego>    for(int i=0; i<sArr.length;i++) {<newline46mondego>        for(int j= i+1; j<sArr.length;j++){<newline46mondego>            if(sArr[i].split(<doubleQuotes46>\\s<doubleQuotes46>)[1].compareToIgnoreCase(sArr[j].split(<doubleQuotes46>\\s<doubleQuotes46>)[1])>0){<newline46mondego>                temp= sArr[j];<newline46mondego>                sArr[j]= sArr[i];<newline46mondego>                sArr[i]=temp;<newline46mondego>            }<newline46mondego>        }<newline46mondego>    }<newline46mondego>    for(String g: sArr){<newline46mondego>        System.out.println(g);<newline46mondego>    }<newline46mondego><newline46mondego>output:<newline46mondego>2 AA<newline46mondego>3 AA<newline46mondego>1 BB<newline46mondego>0 CC<newline46mondego>"
"74splitHere46","13187070splitHere46","try {<newline46mondego>    method.invoke<newline46mondego>} catch (InvocationTargetException e) {<newline46mondego>   Throwable mainException = e.getCause();<newline46mondego>   if (mainException instanceof .....) {<newline46mondego>   }<newline46mondego>}<newline46mondego>"
"75splitHere46","13187095splitHere46","public void printLevelOrder(int depth) {<newline46mondego>    for (int i = 1; i <= depth; i++) {<newline46mondego>        System.out.print(<doubleQuotes46>Level <doubleQuotes46> + (i-1) + <doubleQuotes46>: <doubleQuotes46>);<newline46mondego>        String levelNodes = printLevel(root, i);<newline46mondego>        System.out.print(levelNodes + <doubleQuotes46>\n<doubleQuotes46>);<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>public String printLevel(BinaryNode<AnyType> t, int level) {<newline46mondego>    if (t == null) {<newline46mondego>        return <doubleQuotes46><doubleQuotes46>;<newline46mondego>    }<newline46mondego>    if (level == 1) {<newline46mondego>        return t.element + <doubleQuotes46> <doubleQuotes46>;<newline46mondego>    } else if (level > 1) {<newline46mondego>        String leftStr = printLevel(t.left, level - 1);<newline46mondego>        String rightStr = printLevel(t.right, level - 1);<newline46mondego>        return leftStr + rightStr;<newline46mondego>    }<newline46mondego>    else // you need this to get it to compile<newline46mondego>      return <doubleQuotes46><doubleQuotes46>;<newline46mondego>}<newline46mondego>"
"76splitHere46","13187095splitHere46","Level 0: 1 <newline46mondego>Level 1: 2 3 <newline46mondego>Level 2: 4 5 6 <newline46mondego>"
"77splitHere46","13187218splitHere46","numLines"
"78splitHere46","13187218splitHere46","int numItems = Integer.parseInt(fScan.nextLine());<newline46mondego>"
"79splitHere46","13187218splitHere46","Scanner.hasNextLine()"
"80splitHere46","13187218splitHere46","while (fScan.hasNextLine()) {<newline46mondego>   questions.add(fScan.nextLine());<newline46mondego>}<newline46mondego>"
"81splitHere46","13187388splitHere46","void"
"82splitHere46","13187388splitHere46","String"
"83splitHere46","13187388splitHere46","s"
"84splitHere46","13187388splitHere46","null"
"85splitHere46","13187388splitHere46","public void Bug1() {<newline46mondego>"
"86splitHere46","13187388splitHere46","public Bug1() {<newline46mondego>"
"87splitHere46","13187463splitHere46","void"
"88splitHere46","13187463splitHere46","void"
"89splitHere46","13187463splitHere46","void"
"90splitHere46","13187531splitHere46","Environment"
"91splitHere46","13187531splitHere46","Operations"
"92splitHere46","13187531splitHere46","Operation"
"93splitHere46","13187531splitHere46","Operations"
"94splitHere46","13187531splitHere46","public class Environment {<newline46mondego>    int x = 0;<newline46mondego>    int y = 0;<newline46mondego>    Operation op ;<newline46mondego><newline46mondego>    public Environment(){<newline46mondego>         op=new Operation(this);<newline46mondego><newline46mondego>    }<newline46mondego><newline46mondego>    public void changeEnvironment() {}<newline46mondego>    public void incrementX(){}<newline46mondego>    public void incrementY() {}<newline46mondego>}<newline46mondego>"
